VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
11068, 3763, -2.83293,  8.25753,  177.82997, -0.22835,  0.33071, -0.91339,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22339,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11069, 3764, -3.44075,  8.35598,  178.02441, -0.38583,  0.59055, -0.70866,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23306,  0.10267,  1.00,  1.00,  0.49804,  1.00,  0.42353,  0.49804, 23, 30, 22, 0,  0.75686,  0.12157,  0.12157,  0.00
11070, 3765, -2.92377,  8.57862,  177.92664, -0.34646,  0.52756, -0.77953,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22483,  0.10267,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 23, 0, 0,  0.50196,  0.49804,  0.00,  0.00
11071, 3764, -3.44075,  8.35598,  178.02441, -0.38583,  0.59055, -0.70866,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23306,  0.10267,  1.00,  1.00,  0.49804,  1.00,  0.42353,  0.49804, 23, 30, 22, 0,  0.75686,  0.12157,  0.12157,  0.00
11072, 3763, -2.83293,  8.25753,  177.82997, -0.22835,  0.33071, -0.91339,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22339,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11073, 3765, -2.92377,  8.57862,  177.92664, -0.34646,  0.52756, -0.77953,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22483,  0.10267,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 23, 0, 0,  0.50196,  0.49804,  0.00,  0.00
11074, 3763, -2.83293,  8.25753,  177.82997, -0.22835,  0.33071, -0.91339,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22339,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11075, 3766, -2.411,  8.76135,  177.83823, -0.30709,  0.58268, -0.75591,  1.00,  0.00,  1.00,  0.00, -1.00,  0.21667,  0.10267,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 23, 29, 0,  0.75686,  0.12157,  0.12157,  0.00
11076, 3766, -2.411,  8.76135,  177.83823, -0.30709,  0.58268, -0.75591,  1.00,  0.00,  1.00,  0.00, -1.00,  0.21667,  0.10267,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 23, 29, 0,  0.75686,  0.12157,  0.12157,  0.00
11077, 3763, -2.83293,  8.25753,  177.82997, -0.22835,  0.33071, -0.91339,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22339,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11078, 3767, -2.27491,  8.26911,  177.70845, -0.25197,  0.33858, -0.90551,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21451,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11079, 3766, -2.411,  8.76135,  177.83823, -0.30709,  0.58268, -0.75591,  1.00,  0.00,  1.00,  0.00, -1.00,  0.21667,  0.10267,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 23, 29, 0,  0.75686,  0.12157,  0.12157,  0.00
11080, 3767, -2.27491,  8.26911,  177.70845, -0.25197,  0.33858, -0.90551,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21451,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11081, 3768, -1.81635,  8.93727,  177.76035, -0.25197,  0.53543, -0.80315,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20721,  0.10296,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 29, 0, 0,  0.50196,  0.49804,  0.00,  0.00
11082, 3769, -1.72526,  7.97211,  177.35481, -0.28346,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20447,  0.11637,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11083, 3770, -1.22296,  9.08724,  177.75401, -0.29921,  0.82677, -0.47244,  1.00,  0.00,  1.00,  0.00, -1.00,  0.19777,  0.10357,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11084, 3768, -1.81635,  8.93727,  177.76035, -0.25197,  0.53543, -0.80315,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20721,  0.10296,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 29, 0, 0,  0.50196,  0.49804,  0.00,  0.00
11085, 3768, -1.81635,  8.93727,  177.76035, -0.25197,  0.53543, -0.80315,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20721,  0.10296,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 30, 29, 0, 0,  0.50196,  0.49804,  0.00,  0.00
11086, 3767, -2.27491,  8.26911,  177.70845, -0.25197,  0.33858, -0.90551,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21451,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11087, 3769, -1.72526,  7.97211,  177.35481, -0.28346,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20447,  0.11637,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11088, 3769, -1.72526,  7.97211,  177.35481, -0.28346,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20447,  0.11637,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11089, 3767, -2.27491,  8.26911,  177.70845, -0.25197,  0.33858, -0.90551,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21451,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11090, 3771, -2.25631,  8.10095,  177.61906, -0.22047,  0.61417, -0.76378,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21421,  0.11889,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11091, 3772, -2.78845,  8.04611,  177.7142, -0.22047,  0.5748, -0.7874,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22268,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11092, 3767, -2.27491,  8.26911,  177.70845, -0.25197,  0.33858, -0.90551,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21451,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11093, 3763, -2.83293,  8.25753,  177.82997, -0.22835,  0.33071, -0.91339,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22339,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11094, 3771, -2.25631,  8.10095,  177.61906, -0.22047,  0.61417, -0.76378,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21421,  0.11889,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11095, 3767, -2.27491,  8.26911,  177.70845, -0.25197,  0.33858, -0.90551,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21451,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11096, 3772, -2.78845,  8.04611,  177.7142, -0.22047,  0.5748, -0.7874,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22268,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11097, 3772, -2.78845,  8.04611,  177.7142, -0.22047,  0.5748, -0.7874,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22268,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11098, 3763, -2.83293,  8.25753,  177.82997, -0.22835,  0.33071, -0.91339,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22339,  0.11593,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11099, 3760, -3.32302,  7.93284,  177.80362, -0.28346,  0.62205, -0.72441,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23119,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11100, 3772, -2.78845,  8.04611,  177.7142, -0.22047,  0.5748, -0.7874,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22268,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11101, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11102, 3771, -2.25631,  8.10095,  177.61906, -0.22047,  0.61417, -0.76378,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21421,  0.11889,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11103, 3760, -3.32302,  7.93284,  177.80362, -0.28346,  0.62205, -0.72441,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23119,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11104, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11105, 3772, -2.78845,  8.04611,  177.7142, -0.22047,  0.5748, -0.7874,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22268,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11106, 3771, -2.25631,  8.10095,  177.61906, -0.22047,  0.61417, -0.76378,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21421,  0.11889,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11107, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11108, 3774, -2.23989,  8.0186,  177.53223, -0.15748,  0.77165, -0.61417,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21395,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11109, 3771, -2.25631,  8.10095,  177.61906, -0.22047,  0.61417, -0.76378,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21421,  0.11889,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11110, 3774, -2.23989,  8.0186,  177.53223, -0.15748,  0.77165, -0.61417,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21395,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11111, 3775, -1.72526,  7.97211,  177.35481, -0.28346,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20299,  0.12073,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11112, 3776, -2.22699,  7.95931,  177.43539,  0.11811,  0.99213, -0.07087,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21375,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 27, 0, 0,  0.77255,  0.22745,  0.00,  0.00
11113, 3775, -1.72526,  7.97211,  177.35481, -0.28346,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20299,  0.12073,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11114, 3774, -2.23989,  8.0186,  177.53223, -0.15748,  0.77165, -0.61417,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21395,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11115, 3777, -1.96003,  7.90049,  177.13837,  0.23622,  0.9685,  0.03937,  1.00,  0.00,  1.00,  0.00,  1.00,  0.20685,  0.12705,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 27, 28, 0, 0,  0.53333,  0.46667,  0.00,  0.00
11116, 3775, -1.72526,  7.97211,  177.35481, -0.28346,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.20299,  0.12073,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11117, 3776, -2.22699,  7.95931,  177.43539,  0.11811,  0.99213, -0.07087,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21375,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 27, 0, 0,  0.77255,  0.22745,  0.00,  0.00
11118, 3774, -2.23989,  8.0186,  177.53223, -0.15748,  0.77165, -0.61417,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21395,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11119, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11120, 3776, -2.22699,  7.95931,  177.43539,  0.11811,  0.99213, -0.07087,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21375,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 27, 0, 0,  0.77255,  0.22745,  0.00,  0.00
11121, 3776, -2.22699,  7.95931,  177.43539,  0.11811,  0.99213, -0.07087,  1.00,  0.00,  1.00,  0.00,  1.00,  0.21375,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 27, 0, 0,  0.77255,  0.22745,  0.00,  0.00
11122, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11123, 3778, -2.77465,  7.9496,  177.59991, -0.12598,  0.98425, -0.11024,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22246,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 27, 0, 0,  0.93333,  0.06667,  0.00,  0.00
11124, 3778, -2.77465,  7.9496,  177.59991, -0.12598,  0.98425, -0.11024,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22246,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 27, 0, 0,  0.93333,  0.06667,  0.00,  0.00
11125, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11126, 3779, -3.28553,  7.85235,  177.69484, -0.23622,  0.96063, -0.11024,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23059,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11127, 3779, -3.28553,  7.85235,  177.69484, -0.23622,  0.96063, -0.11024,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23059,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11128, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11129, 3780, -3.30301,  7.88864,  177.73393, -0.29134,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23087,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11130, 3780, -3.30301,  7.88864,  177.73393, -0.29134,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23087,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11131, 3773, -2.77928,  7.98411,  177.63678, -0.22047,  0.73228, -0.64567,  1.00,  0.00,  1.00,  0.00, -1.00,  0.22254,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11132, 3760, -3.32302,  7.93284,  177.80362, -0.28346,  0.62205, -0.72441,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23119,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11133, 3779, -3.28553,  7.85235,  177.69484, -0.23622,  0.96063, -0.11024,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23059,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11134, 3780, -3.30301,  7.88864,  177.73393, -0.29134,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23087,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11135, 3781, -3.78799,  7.68035,  177.73378, -0.38583,  0.92126, -0.04724,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23859,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11136, 3760, -3.32302,  7.93284,  177.80362, -0.28346,  0.62205, -0.72441,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23119,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11137, 3782, -3.82284,  7.71418,  177.80272, -0.38583,  0.76378, -0.51969,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23914,  0.12148,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11138, 3780, -3.30301,  7.88864,  177.73393, -0.29134,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23087,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11139, 3781, -3.78799,  7.68035,  177.73378, -0.38583,  0.92126, -0.04724,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23859,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11140, 3780, -3.30301,  7.88864,  177.73393, -0.29134,  0.72441, -0.62992,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23087,  0.12116,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11141, 3782, -3.82284,  7.71418,  177.80272, -0.38583,  0.76378, -0.51969,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23914,  0.12148,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11142, 3783, -3.8392,  7.7323,  177.84604, -0.35433,  0.66142, -0.65354,  1.00,  0.00,  1.00,  0.00, -1.00,  0.2394,  0.11916,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11143, 3782, -3.82284,  7.71418,  177.80272, -0.38583,  0.76378, -0.51969,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23914,  0.12148,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11144, 3760, -3.32302,  7.93284,  177.80362, -0.28346,  0.62205, -0.72441,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23119,  0.11847,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11145, 3781, -3.78799,  7.68035,  177.73378, -0.38583,  0.92126, -0.04724,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23859,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11146, 3782, -3.82284,  7.71418,  177.80272, -0.38583,  0.76378, -0.51969,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23914,  0.12148,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11147, 3784, -4.29754,  7.38869,  177.72926, -0.55118,  0.83465, -0.00787,  1.00,  0.00,  1.00,  0.00, -1.00,  0.2467,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 31, 0, 0,  0.94902,  0.05098,  0.00,  0.00
11148, 3785, -4.4022,  7.40827,  177.86664, -0.44882,  0.65354, -0.61417,  1.00,  0.00,  1.00,  0.00, -1.00,  0.24836,  0.12098,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11149, 3782, -3.82284,  7.71418,  177.80272, -0.38583,  0.76378, -0.51969,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23914,  0.12148,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11150, 3783, -3.8392,  7.7323,  177.84604, -0.35433,  0.66142, -0.65354,  1.00,  0.00,  1.00,  0.00, -1.00,  0.2394,  0.11916,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11151, 3784, -4.29754,  7.38869,  177.72926, -0.55118,  0.83465, -0.00787,  1.00,  0.00,  1.00,  0.00, -1.00,  0.2467,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 31, 0, 0,  0.94902,  0.05098,  0.00,  0.00
11152, 3782, -3.82284,  7.71418,  177.80272, -0.38583,  0.76378, -0.51969,  1.00,  0.00,  1.00,  0.00, -1.00,  0.23914,  0.12148,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11153, 3785, -4.4022,  7.40827,  177.86664, -0.44882,  0.65354, -0.61417,  1.00,  0.00,  1.00,  0.00, -1.00,  0.24836,  0.12098,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11154, 3785, -4.4022,  7.40827,  177.86664, -0.44882,  0.65354, -0.61417,  1.00,  0.00,  1.00,  0.00, -1.00,  0.24836,  0.12098,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11155, 3786, -4.87589,  6.98579,  177.83284, -0.5748,  0.65354, -0.48819,  1.00, -0.14173,  0.99213,  0.00, -1.00,  0.2559,  0.12036,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 21, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
11156, 3784, -4.29754,  7.38869,  177.72926, -0.55118,  0.83465, -0.00787,  1.00,  0.00,  1.00,  0.00, -1.00,  0.2467,  0.12664,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.49804, 28, 31, 0, 0,  0.94902,  0.05098,  0.00,  0.00
11157, 3787,  0.00,  8.27881,  171.16858,  0.00, -0.45669, -0.88976,  1.00,  0.00,  1.00,  0.00,  1.00,  0.45638,  0.10935,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.20, 41, 43, 42, 0,  0.75686,  0.12157,  0.12157,  0.00
11158, 3788, -0.37029,  8.16265,  171.1693,  0.08661, -0.29134, -0.95276,  1.00,  0.00,  1.00,  0.00,  1.00,  0.45748,  0.10935,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.20, 41, 42, 0, 0,  0.50196,  0.49804,  0.00,  0.00
11159, 3789,  0.00,  8.01061,  172.55312,  0.00, -0.8189, -0.5748,  1.00,  0.00,  1.00,  0.00,  1.00,  0.45638,  0.08531,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.00, 41, 43, 42, 0,  0.75686,  0.12157,  0.12157,  0.00
11160, 3790, -0.52111,  7.87548,  172.54942,  0.27559, -0.6063, -0.74803,  1.00,  0.00,  1.00,  0.00,  1.00,  0.45748,  0.08531,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.00, 41, 42, 0, 0,  0.50196,  0.49804,  0.00,  0.00
11161, 3789,  0.00,  8.01061,  172.55312,  0.00, -0.8189, -0.5748,  1.00,  0.00,  1.00,  0.00,  1.00,  0.45638,  0.08531,  1.00,  1.00,  0.49804,  1.00,  0.00,  0.00, 41, 43, 42, 0,  0.75686,  0.12157,  0.12157,  0.00
