VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
3882, 7007,  3.82789,  67.99682,  4.15829E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.36878,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 1,  0.55686,  0.36078,  0.0549,  0.02745
3883, 7006,  1.08079,  68.83636,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.37753,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.5451,  0.37647,  0.06275,  0.01569
3884, 7004,  4.23197,  69.46688,  4.24897E-15,  0.82677, -0.1811, -0.52756,  1.00,  0.22835, -0.07087,  0.9685,  1.00,  0.37753,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 1,  0.52941,  0.38824,  0.07059,  0.01176
3885, 7008,  0.60354,  67.78151,  0.64614, -0.11811,  0.00787,  0.99213,  1.00,  0.22047, -0.07087,  0.9685, -1.00,  0.36878,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.56471,  0.35686,  0.05098,  0.02745
3886, 7006,  1.08079,  68.83636,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.37753,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.5451,  0.37647,  0.06275,  0.01569
3887, 7007,  3.82789,  67.99682,  4.15829E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.36878,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 1,  0.55686,  0.36078,  0.0549,  0.02745
3888, 7009,  3.03811,  66.74335,  4.08177E-15,  0.74803, -0.22835,  0.62205,  1.00,  0.23622, -0.02362,  0.9685, -1.00,  0.36075,  0.08006,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 1,  0.58039,  0.33725,  0.04314,  0.03922
3889, 7008,  0.60354,  67.78151,  0.64614, -0.11811,  0.00787,  0.99213,  1.00,  0.22047, -0.07087,  0.9685, -1.00,  0.36878,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.56471,  0.35686,  0.05098,  0.02745
3890, 7007,  3.82789,  67.99682,  4.15829E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.36878,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 1,  0.55686,  0.36078,  0.0549,  0.02745
3891, 7010,  0.4769,  66.74248,  0.64614, -0.10236, -0.01575,  0.99213,  1.00,  0.23622, -0.02362,  0.9685,  1.00,  0.36075,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.58039,  0.33725,  0.04314,  0.03922
3892, 7008,  0.60354,  67.78151,  0.64614, -0.11811,  0.00787,  0.99213,  1.00,  0.22047, -0.07087,  0.9685, -1.00,  0.36878,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.56471,  0.35686,  0.05098,  0.02745
3893, 7009,  3.03811,  66.74335,  4.08177E-15,  0.74803, -0.22835,  0.62205,  1.00,  0.23622, -0.02362,  0.9685, -1.00,  0.36075,  0.08006,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 1,  0.58039,  0.33725,  0.04314,  0.03922
3894, 7009,  3.03811,  66.74335,  4.08177E-15,  0.74803, -0.22835,  0.62205,  1.00,  0.23622, -0.02362,  0.9685, -1.00,  0.36075,  0.08006,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 1,  0.58039,  0.33725,  0.04314,  0.03922
3895, 7011,  2.96706,  65.95177,  4.03214E-15,  0.98425,  0.18898,  0.00,  1.00,  0.23622,  0.03937,  0.9685, -1.00,  0.35372,  0.08122,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 1, 16,  0.59608,  0.32549,  0.04706,  0.03137
3896, 7010,  0.4769,  66.74248,  0.64614, -0.10236, -0.01575,  0.99213,  1.00,  0.23622, -0.02362,  0.9685,  1.00,  0.36075,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.58039,  0.33725,  0.04314,  0.03922
3897, 7010,  0.4769,  66.74248,  0.64614, -0.10236, -0.01575,  0.99213,  1.00,  0.23622, -0.02362,  0.9685,  1.00,  0.36075,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.58039,  0.33725,  0.04314,  0.03922
3898, 7011,  2.96706,  65.95177,  4.03214E-15,  0.98425,  0.18898,  0.00,  1.00,  0.23622,  0.03937,  0.9685, -1.00,  0.35372,  0.08122,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 1, 16,  0.59608,  0.32549,  0.04706,  0.03137
3899, 7012,  0.5933,  65.78732,  0.64614, -0.10236,  0.00,  0.99213,  1.00,  0.24409,  0.03937,  0.9685,  1.00,  0.35372,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.60,  0.32157,  0.04706,  0.03137
3900, 7011,  2.96706,  65.95177,  4.03214E-15,  0.98425,  0.18898,  0.00,  1.00,  0.23622,  0.03937,  0.9685, -1.00,  0.35372,  0.08122,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 1, 16,  0.59608,  0.32549,  0.04706,  0.03137
3901, 7013,  3.3745,  65.30809,  3.99246E-15,  0.88976,  0.45669,  0.00,  1.00,  0.22835,  0.07087,  0.9685,  1.00,  0.34697,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 1, 16,  0.60784,  0.31373,  0.05098,  0.02745
3902, 7012,  0.5933,  65.78732,  0.64614, -0.10236,  0.00,  0.99213,  1.00,  0.24409,  0.03937,  0.9685,  1.00,  0.35372,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.60,  0.32157,  0.04706,  0.03137
3903, 7012,  0.5933,  65.78732,  0.64614, -0.10236,  0.00,  0.99213,  1.00,  0.24409,  0.03937,  0.9685,  1.00,  0.35372,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.60,  0.32157,  0.04706,  0.03137
3904, 7013,  3.3745,  65.30809,  3.99246E-15,  0.88976,  0.45669,  0.00,  1.00,  0.22835,  0.07087,  0.9685,  1.00,  0.34697,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 1, 16,  0.60784,  0.31373,  0.05098,  0.02745
3905, 7014,  0.79855,  64.84767,  0.64614, -0.11024, -0.02362,  0.99213,  1.00,  0.22835,  0.07874,  0.9685,  1.00,  0.34697,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.60784,  0.30588,  0.06275,  0.02353
3906, 7013,  3.3745,  65.30809,  3.99246E-15,  0.88976,  0.45669,  0.00,  1.00,  0.22835,  0.07087,  0.9685,  1.00,  0.34697,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 1, 16,  0.60784,  0.31373,  0.05098,  0.02745
3907, 7015,  3.88255,  64.29233,  3.92985E-15,  0.80315,  0.31496, -0.51181,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.33838,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 3, 16,  0.61176,  0.29412,  0.07451,  0.01961
3908, 7014,  0.79855,  64.84767,  0.64614, -0.11024, -0.02362,  0.99213,  1.00,  0.22835,  0.07874,  0.9685,  1.00,  0.34697,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.60784,  0.30588,  0.06275,  0.02353
3909, 7014,  0.79855,  64.84767,  0.64614, -0.11024, -0.02362,  0.99213,  1.00,  0.22835,  0.07874,  0.9685,  1.00,  0.34697,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.60784,  0.30588,  0.06275,  0.02353
3910, 7015,  3.88255,  64.29233,  3.92985E-15,  0.80315,  0.31496, -0.51181,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.33838,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 3, 16,  0.61176,  0.29412,  0.07451,  0.01961
3911, 7016,  1.17095,  63.65357,  0.64614, -0.11024, -0.03937,  0.99213,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.33838,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.61176,  0.28235,  0.0902,  0.01569
3912, 7017,  4.21819,  63.24968,  3.86110E-15,  0.75591,  0.14961,  0.62992,  1.00,  0.22047,  0.07874,  0.97638, -1.00,  0.32888,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 3, 16,  0.60784,  0.27843,  0.09804,  0.01569
3913, 7016,  1.17095,  63.65357,  0.64614, -0.11024, -0.03937,  0.99213,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.33838,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.61176,  0.28235,  0.0902,  0.01569
3914, 7015,  3.88255,  64.29233,  3.92985E-15,  0.80315,  0.31496, -0.51181,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.33838,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 3, 16,  0.61176,  0.29412,  0.07451,  0.01961
3915, 7018,  1.78352,  62.12684,  0.64614, -0.07874,  0.04724,  0.99213,  1.00,  0.22047,  0.07874,  0.97638,  1.00,  0.32798,  0.10862,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.60392,  0.25882,  0.12549,  0.01176
3916, 7016,  1.17095,  63.65357,  0.64614, -0.11024, -0.03937,  0.99213,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.33838,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 1, 9,  0.61176,  0.28235,  0.0902,  0.01569
3917, 7017,  4.21819,  63.24968,  3.86110E-15,  0.75591,  0.14961,  0.62992,  1.00,  0.22047,  0.07874,  0.97638, -1.00,  0.32888,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 3, 16,  0.60784,  0.27843,  0.09804,  0.01569
3918, 7019,  4.21819,  78.60914,  4.82503E-15,  0.75591,  0.14961,  0.62992,  1.00,  0.23622, -0.07087,  0.9685,  1.00,  0.44564,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.56863,  0.22745,  0.20392,  0.00
3919, 7020,  4.23197,  77.14661,  4.73068E-15,  0.82677, -0.1811, -0.52756,  1.00,  0.22835, -0.07087,  0.9685,  1.00,  0.43876,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.54118,  0.27843,  0.18039,  0.00
3920, 7021,  1.78352,  77.4863,  0.64614, -0.07874,  0.04724,  0.99213,  1.00,  0.23622, -0.07087,  0.9685,  1.00,  0.44655,  0.10862,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.54902,  0.26667,  0.18431,  0.00
3921, 7021,  1.78352,  77.4863,  0.64614, -0.07874,  0.04724,  0.99213,  1.00,  0.23622, -0.07087,  0.9685,  1.00,  0.44655,  0.10862,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.54902,  0.26667,  0.18431,  0.00
3922, 7020,  4.23197,  77.14661,  4.73068E-15,  0.82677, -0.1811, -0.52756,  1.00,  0.22835, -0.07087,  0.9685,  1.00,  0.43876,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.54118,  0.27843,  0.18039,  0.00
3923, 7022,  1.08079,  76.51608,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.43876,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.52941,  0.29804,  0.17255,  0.00
3924, 7023,  3.82789,  75.67655,  4.64035E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.42988,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.51765,  0.32549,  0.15686,  0.00
3925, 7022,  1.08079,  76.51608,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.43876,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.52941,  0.29804,  0.17255,  0.00
3926, 7020,  4.23197,  77.14661,  4.73068E-15,  0.82677, -0.1811, -0.52756,  1.00,  0.22835, -0.07087,  0.9685,  1.00,  0.43876,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.54118,  0.27843,  0.18039,  0.00
3927, 7024,  0.60354,  75.46124,  0.64614, -0.11811,  0.00787,  0.99213,  1.00,  0.22047, -0.07087,  0.9685, -1.00,  0.42988,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.5098,  0.33333,  0.15686,  0.00
3928, 7022,  1.08079,  76.51608,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.43876,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.52941,  0.29804,  0.17255,  0.00
3929, 7023,  3.82789,  75.67655,  4.64035E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.42988,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.51765,  0.32549,  0.15686,  0.00
3930, 7025,  3.03811,  74.42307,  4.56414E-15,  0.74803, -0.22835,  0.62205,  1.00,  0.23622, -0.02362,  0.9685, -1.00,  0.42171,  0.08006,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.4902,  0.36863,  0.14118,  0.00
3931, 7024,  0.60354,  75.46124,  0.64614, -0.11811,  0.00787,  0.99213,  1.00,  0.22047, -0.07087,  0.9685, -1.00,  0.42988,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.5098,  0.33333,  0.15686,  0.00
3932, 7023,  3.82789,  75.67655,  4.64035E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.42988,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.51765,  0.32549,  0.15686,  0.00
3933, 7026,  0.4769,  74.42221,  0.64614, -0.10236, -0.01575,  0.99213,  1.00,  0.23622, -0.02362,  0.9685,  1.00,  0.42171,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.4902,  0.36863,  0.14118,  0.00
3934, 7024,  0.60354,  75.46124,  0.64614, -0.11811,  0.00787,  0.99213,  1.00,  0.22047, -0.07087,  0.9685, -1.00,  0.42988,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.5098,  0.33333,  0.15686,  0.00
3935, 7025,  3.03811,  74.42307,  4.56414E-15,  0.74803, -0.22835,  0.62205,  1.00,  0.23622, -0.02362,  0.9685, -1.00,  0.42171,  0.08006,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.4902,  0.36863,  0.14118,  0.00
3936, 7025,  3.03811,  74.42307,  4.56414E-15,  0.74803, -0.22835,  0.62205,  1.00,  0.23622, -0.02362,  0.9685, -1.00,  0.42171,  0.08006,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.4902,  0.36863,  0.14118,  0.00
3937, 7027,  2.96706,  73.6315,  4.51468E-15,  0.98425,  0.18898,  0.00,  1.00,  0.23622,  0.03937,  0.9685, -1.00,  0.41457,  0.08122,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.47843,  0.39216,  0.12941,  0.00
3938, 7026,  0.4769,  74.42221,  0.64614, -0.10236, -0.01575,  0.99213,  1.00,  0.23622, -0.02362,  0.9685,  1.00,  0.42171,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.4902,  0.36863,  0.14118,  0.00
3939, 7026,  0.4769,  74.42221,  0.64614, -0.10236, -0.01575,  0.99213,  1.00,  0.23622, -0.02362,  0.9685,  1.00,  0.42171,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.4902,  0.36863,  0.14118,  0.00
3940, 7027,  2.96706,  73.6315,  4.51468E-15,  0.98425,  0.18898,  0.00,  1.00,  0.23622,  0.03937,  0.9685, -1.00,  0.41457,  0.08122,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.47843,  0.39216,  0.12941,  0.00
3941, 7028,  0.5933,  73.46704,  0.64614, -0.10236,  0.00,  0.99213,  1.00,  0.24409,  0.03937,  0.9685,  1.00,  0.41457,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.47451,  0.40,  0.12549,  0.00
3942, 7027,  2.96706,  73.6315,  4.51468E-15,  0.98425,  0.18898,  0.00,  1.00,  0.23622,  0.03937,  0.9685, -1.00,  0.41457,  0.08122,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.47843,  0.39216,  0.12941,  0.00
3943, 7029,  3.3745,  72.98782,  4.47513E-15,  0.88976,  0.45669,  0.00,  1.00,  0.22835,  0.07087,  0.9685,  1.00,  0.40771,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.46667,  0.41569,  0.11765,  0.00
3944, 7028,  0.5933,  73.46704,  0.64614, -0.10236,  0.00,  0.99213,  1.00,  0.24409,  0.03937,  0.9685,  1.00,  0.41457,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.47451,  0.40,  0.12549,  0.00
3945, 7028,  0.5933,  73.46704,  0.64614, -0.10236,  0.00,  0.99213,  1.00,  0.24409,  0.03937,  0.9685,  1.00,  0.41457,  0.11186,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.47451,  0.40,  0.12549,  0.00
3946, 7029,  3.3745,  72.98782,  4.47513E-15,  0.88976,  0.45669,  0.00,  1.00,  0.22835,  0.07087,  0.9685,  1.00,  0.40771,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.46667,  0.41569,  0.11765,  0.00
3947, 7030,  0.79855,  72.5274,  0.64614, -0.11024, -0.02362,  0.99213,  1.00,  0.22835,  0.07874,  0.9685,  1.00,  0.40771,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.4549,  0.43137,  0.11373,  0.00
3948, 7029,  3.3745,  72.98782,  4.47513E-15,  0.88976,  0.45669,  0.00,  1.00,  0.22835,  0.07087,  0.9685,  1.00,  0.40771,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 4, 16, 0,  0.46667,  0.41569,  0.11765,  0.00
3949, 7031,  3.88255,  71.97206,  4.41271E-15,  0.80315,  0.31496, -0.51181,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.39897,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 0,  0.4549,  0.43922,  0.10588,  0.00
3950, 7030,  0.79855,  72.5274,  0.64614, -0.11024, -0.02362,  0.99213,  1.00,  0.22835,  0.07874,  0.9685,  1.00,  0.40771,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.4549,  0.43137,  0.11373,  0.00
3951, 7030,  0.79855,  72.5274,  0.64614, -0.11024, -0.02362,  0.99213,  1.00,  0.22835,  0.07874,  0.9685,  1.00,  0.40771,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 2, 9, 0,  0.4549,  0.43137,  0.11373,  0.00
3952, 7031,  3.88255,  71.97206,  4.41271E-15,  0.80315,  0.31496, -0.51181,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.39897,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 0,  0.4549,  0.43922,  0.10588,  0.00
3953, 7032,  1.17095,  71.33331,  0.64614, -0.11024, -0.03937,  0.99213,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.39897,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 0,  0.47843,  0.42745,  0.09412,  0.00
3954, 7033,  4.21819,  70.92941,  4.34390E-15,  0.75591,  0.14961,  0.62992,  1.00,  0.22047,  0.07874,  0.97638, -1.00,  0.38964,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 0,  0.4902,  0.41961,  0.0902,  0.00
3955, 7032,  1.17095,  71.33331,  0.64614, -0.11024, -0.03937,  0.99213,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.39897,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 0,  0.47843,  0.42745,  0.09412,  0.00
3956, 7031,  3.88255,  71.97206,  4.41271E-15,  0.80315,  0.31496, -0.51181,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.39897,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 0,  0.4549,  0.43922,  0.10588,  0.00
3957, 7034,  1.78352,  69.80656,  0.64614, -0.07874,  0.04724,  0.99213,  1.00,  0.22047,  0.07874,  0.97638,  1.00,  0.38847,  0.10862,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 1,  0.52157,  0.39608,  0.07451,  0.00784
3958, 7032,  1.17095,  71.33331,  0.64614, -0.11024, -0.03937,  0.99213,  1.00,  0.22047,  0.07874,  0.9685, -1.00,  0.39897,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 18, 9, 0,  0.47843,  0.42745,  0.09412,  0.00
3959, 7033,  4.21819,  70.92941,  4.34390E-15,  0.75591,  0.14961,  0.62992,  1.00,  0.22047,  0.07874,  0.97638, -1.00,  0.38964,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 4, 17, 16, 0,  0.4902,  0.41961,  0.0902,  0.00
3960, 7035,  4.21819,  86.28887,  5.28837E-15,  0.75591,  0.14961,  0.62992,  1.00,  0.23622, -0.07087,  0.9685,  1.00,  0.5068,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 16, 4, 15,  0.59216,  0.32941,  0.04314,  0.03529
3961, 7036,  4.23197,  84.82634,  5.21289E-15,  0.82677, -0.1811, -0.52756,  1.00,  0.22835, -0.07087,  0.9685,  1.00,  0.50033,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 16, 4, 15,  0.61569,  0.30196,  0.05882,  0.02353
3962, 7037,  1.78352,  85.16602,  0.64614, -0.07874,  0.04724,  0.99213,  1.00,  0.23622, -0.07087,  0.9685,  1.00,  0.5081,  0.10862,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 9, 2, 8,  0.61176,  0.3098,  0.0549,  0.02353
3963, 7037,  1.78352,  85.16602,  0.64614, -0.07874,  0.04724,  0.99213,  1.00,  0.23622, -0.07087,  0.9685,  1.00,  0.5081,  0.10862,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 9, 2, 8,  0.61176,  0.3098,  0.0549,  0.02353
3964, 7036,  4.23197,  84.82634,  5.21289E-15,  0.82677, -0.1811, -0.52756,  1.00,  0.22835, -0.07087,  0.9685,  1.00,  0.50033,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 16, 4, 15,  0.61569,  0.30196,  0.05882,  0.02353
3965, 7038,  1.08079,  84.19582,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.50033,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 9, 2, 8,  0.61176,  0.29412,  0.07451,  0.01961
3966, 7039,  3.82789,  83.35628,  5.12222E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.49141,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 16, 4, 15,  0.60784,  0.27843,  0.09804,  0.01569
3967, 7038,  1.08079,  84.19582,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.50033,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 9, 2, 8,  0.61176,  0.29412,  0.07451,  0.01961
3968, 7036,  4.23197,  84.82634,  5.21289E-15,  0.82677, -0.1811, -0.52756,  1.00,  0.22835, -0.07087,  0.9685,  1.00,  0.50033,  0.0842,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 16, 4, 15,  0.61569,  0.30196,  0.05882,  0.02353
3969, 7040,  0.60354,  83.14097,  0.64614, -0.11811,  0.00787,  0.99213,  1.00,  0.22047, -0.07087,  0.9685, -1.00,  0.49141,  0.11129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 9, 2, 8,  0.60784,  0.27451,  0.10196,  0.01569
3970, 7038,  1.08079,  84.19582,  0.64614, -0.09449,  0.05512,  0.99213,  1.00,  0.22835, -0.07087,  0.9685, -1.00,  0.50033,  0.11058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 18, 9, 2, 8,  0.61176,  0.29412,  0.07451,  0.01961
3971, 7039,  3.82789,  83.35628,  5.12222E-15,  0.90551, -0.43307,  0.00787,  1.00,  0.22835, -0.06299,  0.9685,  1.00,  0.49141,  0.08235,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 17, 16, 4, 15,  0.60784,  0.27843,  0.09804,  0.01569
