VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
6330, 2378,  0.00,  7.12356,  0.88101,  0.00,  0.18898,  0.98425,  1.00,  0.00,  0.19685,  0.98425, -1.00,  0.84191,  0.14173,  0.93545,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6331, 2379, -0.98758,  7.12376,  0.72321, -0.2126,  0.15748,  0.96063,  1.00, -0.19685,  0.18898,  0.96063, -1.00,  0.84305,  0.16179,  0.93543,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6332, 2380,  0.00,  7.53804,  0.79773,  0.00,  0.13386,  0.99213,  1.00,  0.00,  0.18898,  0.98425, -1.00,  0.83673,  0.14173,  0.93553,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6333, 2381, -0.91879,  7.53764,  0.65657, -0.22835,  0.08661,  0.9685,  1.00, -0.24409,  0.18898,  0.95276, -1.00,  0.83552,  0.16179,  0.93555,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6334, 2380,  0.00,  7.53804,  0.79773,  0.00,  0.13386,  0.99213,  1.00,  0.00,  0.18898,  0.98425, -1.00,  0.83673,  0.14173,  0.93553,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6335, 2379, -0.98758,  7.12376,  0.72321, -0.2126,  0.15748,  0.96063,  1.00, -0.19685,  0.18898,  0.96063, -1.00,  0.84305,  0.16179,  0.93543,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6336, 2379, -0.98758,  7.12376,  0.72321, -0.2126,  0.15748,  0.96063,  1.00, -0.19685,  0.18898,  0.96063, -1.00,  0.84305,  0.16179,  0.93543,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6337, 2382, -1.95351,  7.12408,  0.42296, -0.45669,  0.15748,  0.87402,  1.00, -0.41732,  0.22835,  0.88189, -1.00,  0.84372,  0.18237,  0.93542,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6338, 2381, -0.91879,  7.53764,  0.65657, -0.22835,  0.08661,  0.9685,  1.00, -0.24409,  0.18898,  0.95276, -1.00,  0.83552,  0.16179,  0.93555,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6339, 2383, -1.81906,  7.53701,  0.38404, -0.52756,  0.15748,  0.83465,  1.00, -0.54331,  0.25197,  0.80315, -1.00,  0.83499,  0.18237,  0.93556,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6340, 2381, -0.91879,  7.53764,  0.65657, -0.22835,  0.08661,  0.9685,  1.00, -0.24409,  0.18898,  0.95276, -1.00,  0.83552,  0.16179,  0.93555,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6341, 2382, -1.95351,  7.12408,  0.42296, -0.45669,  0.15748,  0.87402,  1.00, -0.41732,  0.22835,  0.88189, -1.00,  0.84372,  0.18237,  0.93542,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6342, 2382, -1.95351,  7.12408,  0.42296, -0.45669,  0.15748,  0.87402,  1.00, -0.41732,  0.22835,  0.88189, -1.00,  0.84372,  0.18237,  0.93542,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6343, 2384, -2.15481,  7.1241,  0.23494, -0.77953,  0.14173,  0.6063,  1.00, -0.72441,  0.29921,  0.61417, -1.00,  0.84372,  0.19295,  0.93542,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6344, 2383, -1.81906,  7.53701,  0.38404, -0.52756,  0.15748,  0.83465,  1.00, -0.54331,  0.25197,  0.80315, -1.00,  0.83499,  0.18237,  0.93556,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6345, 2385, -2.00461,  7.53698,  0.21413, -0.80315,  0.14173,  0.5748,  1.00, -0.79528,  0.31496,  0.52756, -1.00,  0.83499,  0.19295,  0.93556,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6346, 2383, -1.81906,  7.53701,  0.38404, -0.52756,  0.15748,  0.83465,  1.00, -0.54331,  0.25197,  0.80315, -1.00,  0.83499,  0.18237,  0.93556,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6347, 2384, -2.15481,  7.1241,  0.23494, -0.77953,  0.14173,  0.6063,  1.00, -0.72441,  0.29921,  0.61417, -1.00,  0.84372,  0.19295,  0.93542,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6348, 2384, -2.15481,  7.1241,  0.23494, -0.77953,  0.14173,  0.6063,  1.00, -0.72441,  0.29921,  0.61417, -1.00,  0.84372,  0.19295,  0.93542,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6349, 2386, -2.26988,  7.12408,  4.36224E-16, -0.9685,  0.23622,  0.00,  1.00, -0.93701,  0.35433,  0.00, -1.00,  0.84372,  0.20386,  0.93542,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6350, 2385, -2.00461,  7.53698,  0.21413, -0.80315,  0.14173,  0.5748,  1.00, -0.79528,  0.31496,  0.52756, -1.00,  0.83499,  0.19295,  0.93556,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6351, 2387, -2.11371,  7.53701,  4.61509E-16, -0.98425,  0.18898,  0.00,  1.00, -0.93701,  0.35433,  0.00, -1.00,  0.83499,  0.20386,  0.93556,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6352, 2385, -2.00461,  7.53698,  0.21413, -0.80315,  0.14173,  0.5748,  1.00, -0.79528,  0.31496,  0.52756, -1.00,  0.83499,  0.19295,  0.93556,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6353, 2386, -2.26988,  7.12408,  4.36224E-16, -0.9685,  0.23622,  0.00,  1.00, -0.93701,  0.35433,  0.00, -1.00,  0.84372,  0.20386,  0.93542,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6354, 2388,  0.86956,  9.69057, -0.56017,  0.10236,  0.86614, -0.48819,  1.00,  0.00787,  1.00,  0.00787, -1.00,  0.77937,  0.16179,  0.93646,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6355, 2389,  0.00,  9.69439, -0.424,  0.00,  1.00,  0.00787,  1.00,  0.00,  1.00,  0.00787,  1.00,  0.76715,  0.14173,  0.93666,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6356, 2390,  0.00,  9.69441, -0.68966,  0.00,  0.5748, -0.8189,  1.00,  0.00,  1.00,  0.00, -1.00,  0.77937,  0.14173,  0.93646,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6357, 2388,  0.86956,  9.69057, -0.56017,  0.10236,  0.86614, -0.48819,  1.00,  0.00787,  1.00,  0.00787, -1.00,  0.77937,  0.16179,  0.93646,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6358, 2391,  1.35168,  9.68419, -0.22312,  0.00,  1.00,  0.00787,  1.00,  0.00,  1.00,  0.00787,  1.00,  0.76718,  0.18237,  0.93666,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6359, 2389,  0.00,  9.69439, -0.424,  0.00,  1.00,  0.00787,  1.00,  0.00,  1.00,  0.00787,  1.00,  0.76715,  0.14173,  0.93666,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6360, 2391,  1.35168,  9.68419, -0.22312,  0.00,  1.00,  0.00787,  1.00,  0.00,  1.00,  0.00787,  1.00,  0.76718,  0.18237,  0.93666,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6361, 2388,  0.86956,  9.69057, -0.56017,  0.10236,  0.86614, -0.48819,  1.00,  0.00787,  1.00,  0.00787, -1.00,  0.77937,  0.16179,  0.93646,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6362, 2392,  1.73267,  9.68416, -0.33432,  0.3937,  0.55906, -0.72441,  1.00,  0.00,  1.00,  0.00787, -1.00,  0.77938,  0.18237,  0.93646,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6363, 2393,  1.90504,  9.68386, -0.18884,  0.3937,  0.85827, -0.32283,  1.00,  0.00,  1.00,  0.00, -1.00,  0.77938,  0.19295,  0.93646,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6364, 2391,  1.35168,  9.68419, -0.22312,  0.00,  1.00,  0.00787,  1.00,  0.00,  1.00,  0.00787,  1.00,  0.76718,  0.18237,  0.93666,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6365, 2392,  1.73267,  9.68416, -0.33432,  0.3937,  0.55906, -0.72441,  1.00,  0.00,  1.00,  0.00787, -1.00,  0.77938,  0.18237,  0.93646,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6366, 2391,  1.35168,  9.68419, -0.22312,  0.00,  1.00,  0.00787,  1.00,  0.00,  1.00,  0.00787,  1.00,  0.76718,  0.18237,  0.93666,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6367, 2393,  1.90504,  9.68386, -0.18884,  0.3937,  0.85827, -0.32283,  1.00,  0.00,  1.00,  0.00, -1.00,  0.77938,  0.19295,  0.93646,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6368, 2394,  1.71249,  9.68419,  5.92986E-16,  0.00,  1.00,  0.00,  1.00,  0.00,  1.00,  0.00,  1.00,  0.76718,  0.20386,  0.93666,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6369, 2394,  1.71249,  9.68419,  5.92986E-16,  0.00,  1.00,  0.00,  1.00,  0.00,  1.00,  0.00,  1.00,  0.76718,  0.20386,  0.93666,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6370, 2393,  1.90504,  9.68386, -0.18884,  0.3937,  0.85827, -0.32283,  1.00,  0.00,  1.00,  0.00, -1.00,  0.77938,  0.19295,  0.93646,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6371, 2395,  2.01338,  9.68416,  5.92984E-16,  0.80315,  0.59843,  0.00,  1.00,  0.00,  1.00,  0.00, -1.00,  0.77938,  0.20386,  0.93646,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6372, 2396,  0.00,  7.12356, -0.88101,  0.00,  0.18898, -0.98425,  1.00,  0.00,  0.19685, -0.98425, -1.00,  0.84191,  0.14173,  0.93545,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6373, 2397,  0.98758,  7.12376, -0.72321,  0.2126,  0.15748, -0.96063,  1.00,  0.19685,  0.18898, -0.96063, -1.00,  0.84305,  0.16179,  0.93543,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6374, 2398,  0.00,  7.53804, -0.79773,  0.00,  0.13386, -0.99213,  1.00,  0.00,  0.18898, -0.98425, -1.00,  0.83673,  0.14173,  0.93553,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6375, 2399,  0.91879,  7.53764, -0.65657,  0.22835,  0.08661, -0.9685,  1.00,  0.24409,  0.18898, -0.95276, -1.00,  0.83552,  0.16179,  0.93555,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6376, 2398,  0.00,  7.53804, -0.79773,  0.00,  0.13386, -0.99213,  1.00,  0.00,  0.18898, -0.98425, -1.00,  0.83673,  0.14173,  0.93553,  0.91649,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6377, 2397,  0.98758,  7.12376, -0.72321,  0.2126,  0.15748, -0.96063,  1.00,  0.19685,  0.18898, -0.96063, -1.00,  0.84305,  0.16179,  0.93543,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6378, 2397,  0.98758,  7.12376, -0.72321,  0.2126,  0.15748, -0.96063,  1.00,  0.19685,  0.18898, -0.96063, -1.00,  0.84305,  0.16179,  0.93543,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6379, 2400,  1.95351,  7.12408, -0.42296,  0.45669,  0.15748, -0.87402,  1.00,  0.41732,  0.22835, -0.88189, -1.00,  0.84372,  0.18237,  0.93542,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6380, 2399,  0.91879,  7.53764, -0.65657,  0.22835,  0.08661, -0.9685,  1.00,  0.24409,  0.18898, -0.95276, -1.00,  0.83552,  0.16179,  0.93555,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6381, 2401,  1.81906,  7.53701, -0.38404,  0.52756,  0.15748, -0.83465,  1.00,  0.54331,  0.25197, -0.80315, -1.00,  0.83499,  0.18237,  0.93556,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6382, 2399,  0.91879,  7.53764, -0.65657,  0.22835,  0.08661, -0.9685,  1.00,  0.24409,  0.18898, -0.95276, -1.00,  0.83552,  0.16179,  0.93555,  0.91617,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6383, 2400,  1.95351,  7.12408, -0.42296,  0.45669,  0.15748, -0.87402,  1.00,  0.41732,  0.22835, -0.88189, -1.00,  0.84372,  0.18237,  0.93542,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6384, 2400,  1.95351,  7.12408, -0.42296,  0.45669,  0.15748, -0.87402,  1.00,  0.41732,  0.22835, -0.88189, -1.00,  0.84372,  0.18237,  0.93542,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6385, 2402,  2.15481,  7.1241, -0.23494,  0.77953,  0.14173, -0.6063,  1.00,  0.72441,  0.29921, -0.61417, -1.00,  0.84372,  0.19295,  0.93542,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6386, 2401,  1.81906,  7.53701, -0.38404,  0.52756,  0.15748, -0.83465,  1.00,  0.54331,  0.25197, -0.80315, -1.00,  0.83499,  0.18237,  0.93556,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6387, 2403,  2.00461,  7.53698, -0.21413,  0.80315,  0.14173, -0.5748,  1.00,  0.79528,  0.31496, -0.52756, -1.00,  0.83499,  0.19295,  0.93556,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6388, 2401,  1.81906,  7.53701, -0.38404,  0.52756,  0.15748, -0.83465,  1.00,  0.54331,  0.25197, -0.80315, -1.00,  0.83499,  0.18237,  0.93556,  0.91584,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6389, 2402,  2.15481,  7.1241, -0.23494,  0.77953,  0.14173, -0.6063,  1.00,  0.72441,  0.29921, -0.61417, -1.00,  0.84372,  0.19295,  0.93542,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6390, 2402,  2.15481,  7.1241, -0.23494,  0.77953,  0.14173, -0.6063,  1.00,  0.72441,  0.29921, -0.61417, -1.00,  0.84372,  0.19295,  0.93542,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6391, 2404,  2.26988,  7.12408,  4.36224E-16,  0.9685,  0.23622,  0.00,  1.00,  0.93701,  0.35433,  0.00, -1.00,  0.84372,  0.20386,  0.93542,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6392, 2403,  2.00461,  7.53698, -0.21413,  0.80315,  0.14173, -0.5748,  1.00,  0.79528,  0.31496, -0.52756, -1.00,  0.83499,  0.19295,  0.93556,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6393, 2405,  2.11371,  7.53701,  4.61509E-16,  0.98425,  0.18898,  0.00,  1.00,  0.93701,  0.35433,  0.00, -1.00,  0.83499,  0.20386,  0.93556,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6394, 2403,  2.00461,  7.53698, -0.21413,  0.80315,  0.14173, -0.5748,  1.00,  0.79528,  0.31496, -0.52756, -1.00,  0.83499,  0.19295,  0.93556,  0.91567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6395, 2404,  2.26988,  7.12408,  4.36224E-16,  0.9685,  0.23622,  0.00,  1.00,  0.93701,  0.35433,  0.00, -1.00,  0.84372,  0.20386,  0.93542,  0.91549,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6396, 2406,  4.69817,  6.93643,  4.24734E-16,  0.89764, -0.43307,  0.00,  1.00,  1.00,  0.02362,  0.00,  1.00,  0.92077,  0.10604,  0.9369,  0.92491,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6397, 2407,  4.4399,  7.58699,  0.86078,  0.75591,  0.40945,  0.51181,  1.00,  0.83465,  0.01575,  0.54331, -1.00,  0.90655,  0.09621,  0.9362,  0.92443,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6398, 2408,  4.68327,  7.58715,  4.64579E-16,  0.91339,  0.40945,  0.00,  1.00,  1.00,  0.02362,  0.00, -1.00,  0.90767,  0.10606,  0.93626,  0.92491,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6399, 2409,  4.45369,  6.93627,  0.86051,  0.40157, -0.88189,  0.26772,  1.00,  0.83465,  0.01575,  0.55118,  1.00,  0.92077,  0.09622,  0.9369,  0.92443,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6400, 2407,  4.4399,  7.58699,  0.86078,  0.75591,  0.40945,  0.51181,  1.00,  0.83465,  0.01575,  0.54331, -1.00,  0.90655,  0.09621,  0.9362,  0.92443,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6401, 2406,  4.69817,  6.93643,  4.24734E-16,  0.89764, -0.43307,  0.00,  1.00,  1.00,  0.02362,  0.00,  1.00,  0.92077,  0.10604,  0.9369,  0.92491,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6402, 2410,  3.56866,  6.93643,  1.58718,  0.38583, -0.44094,  0.81102,  1.00,  0.43307,  0.00787,  0.90551,  1.00,  0.92077,  0.08447,  0.9369,  0.92385,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6403, 2407,  4.4399,  7.58699,  0.86078,  0.75591,  0.40945,  0.51181,  1.00,  0.83465,  0.01575,  0.54331, -1.00,  0.90655,  0.09621,  0.9362,  0.92443,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6404, 2409,  4.45369,  6.93627,  0.86051,  0.40157, -0.88189,  0.26772,  1.00,  0.83465,  0.01575,  0.55118,  1.00,  0.92077,  0.09622,  0.9369,  0.92443,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6405, 2411,  3.55731,  7.58715,  1.58994,  0.3937,  0.38583,  0.83465,  1.00,  0.43307,  0.00,  0.90551, -1.00,  0.90639,  0.08445,  0.93619,  0.92385,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6406, 2407,  4.4399,  7.58699,  0.86078,  0.75591,  0.40945,  0.51181,  1.00,  0.83465,  0.01575,  0.54331, -1.00,  0.90655,  0.09621,  0.9362,  0.92443,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6407, 2410,  3.56866,  6.93643,  1.58718,  0.38583, -0.44094,  0.81102,  1.00,  0.43307,  0.00787,  0.90551,  1.00,  0.92077,  0.08447,  0.9369,  0.92385,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6408, 2410,  3.56866,  6.93643,  1.58718,  0.38583, -0.44094,  0.81102,  1.00,  0.43307,  0.00787,  0.90551,  1.00,  0.92077,  0.08447,  0.9369,  0.92385,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6409, 2412,  2.08877,  7.59426,  1.89219,  0.10236,  0.35433,  0.92913,  1.00,  0.11811,  0.00,  0.99213, -1.00,  0.90673,  0.06724,  0.93621,  0.92301,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6410, 2411,  3.55731,  7.58715,  1.58994,  0.3937,  0.38583,  0.83465,  1.00,  0.43307,  0.00,  0.90551, -1.00,  0.90639,  0.08445,  0.93619,  0.92385,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6411, 2413,  2.09531,  6.94348,  1.88848,  0.05512, -0.85827,  0.50394,  1.00,  0.11811, -0.00787,  0.99213,  1.00,  0.92074,  0.06727,  0.9369,  0.92301,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6412, 2412,  2.08877,  7.59426,  1.89219,  0.10236,  0.35433,  0.92913,  1.00,  0.11811,  0.00,  0.99213, -1.00,  0.90673,  0.06724,  0.93621,  0.92301,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6413, 2410,  3.56866,  6.93643,  1.58718,  0.38583, -0.44094,  0.81102,  1.00,  0.43307,  0.00787,  0.90551,  1.00,  0.92077,  0.08447,  0.9369,  0.92385,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6414, 2414,  0.00,  6.94792,  1.94721,  0.00, -0.43307,  0.89764,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.91882,  0.01805,  0.9368,  0.92059,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6415, 2412,  2.08877,  7.59426,  1.89219,  0.10236,  0.35433,  0.92913,  1.00,  0.11811,  0.00,  0.99213, -1.00,  0.90673,  0.06724,  0.93621,  0.92301,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6416, 2413,  2.09531,  6.94348,  1.88848,  0.05512, -0.85827,  0.50394,  1.00,  0.11811, -0.00787,  0.99213,  1.00,  0.92074,  0.06727,  0.9369,  0.92301,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6417, 2415,  0.00,  7.59875,  1.95111,  0.00,  0.35433,  0.93701,  1.00,  0.00, -0.00787,  1.00, -1.00,  0.90883,  0.01805,  0.93631,  0.92059,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6418, 2412,  2.08877,  7.59426,  1.89219,  0.10236,  0.35433,  0.92913,  1.00,  0.11811,  0.00,  0.99213, -1.00,  0.90673,  0.06724,  0.93621,  0.92301,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6419, 2414,  0.00,  6.94792,  1.94721,  0.00, -0.43307,  0.89764,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.91882,  0.01805,  0.9368,  0.92059,  1.00,  1.00,  1.00,  0.49804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6420, 2416,  2.92435,  100.89925,  6.17830E-15,  0.76378, -0.64567,  0.00,  1.00,  0.52756, -0.85039,  0.00, -1.00,  0.1795,  0.10629,  0.90046,  0.92493,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
6421, 2417,  3.13593,  101.13702,  0.59759,  0.74016, -0.46457,  0.48819,  1.00,  0.44094, -0.84252,  0.30709, -1.00,  0.16961,  0.09628,  0.89998,  0.92443,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
